Plot,Corner,Species,Row,Column,TP_ID,Add_Year,Obs_Date,Germ.binom
21,SW,BLUE,4,B,201921BLUESW4B,2019,2019-09-07,0
22,SW,BLUE,4,B,201922BLUESW4B,2019,2019-09-07,0
23,SW,BLUE,4,B,201923BLUESW4B,2019,2019-09-07,0
24,SW,BLUE,4,B,201924BLUESW4B,2019,2019-09-07,0
25,SW,BLUE,4,B,201925BLUESW4B,2019,2019-09-07,0
26,SW,BLUE,4,B,201926BLUESW4B,2019,2019-09-07,0
27,SW,BLUE,4,B,201927BLUESW4B,2019,2019-09-07,0
28,SW,BLUE,4,B,201928BLUESW4B,2019,2019-09-07,0
29,SW,BLUE,4,B,201929BLUESW4B,2019,2019-09-07,0
30,SW,BLUE,4,B,201930BLUESW4B,2019,2019-09-07,0
1,NE,BLUE,4,C,20191BLUENE4C,2019,2019-09-07,0
2,NE,BLUE,4,C,20192BLUENE4C,2019,2019-09-07,0
3,NE,BLUE,4,C,20193BLUENE4C,2019,2019-09-07,0
4,NE,BLUE,4,C,20194BLUENE4C,2019,2019-09-07,0
5,NE,BLUE,4,C,20195BLUENE4C,2019,2019-09-07,0
6,NE,BLUE,4,C,20196BLUENE4C,2019,2019-09-07,0
7,NE,BLUE,4,C,20197BLUENE4C,2019,2019-09-07,0
8,NE,BLUE,4,C,20198BLUENE4C,2019,2019-09-07,0
9,NE,BLUE,4,C,20199BLUENE4C,2019,2019-09-07,0
10,NE,BLUE,4,C,201910BLUENE4C,2019,2019-09-07,0
11,NE,BLUE,4,C,201911BLUENE4C,2019,2019-09-07,0
12,NE,BLUE,4,C,201912BLUENE4C,2019,2019-09-07,0
13,NE,BLUE,4,C,201913BLUENE4C,2019,2019-09-07,0
14,NE,BLUE,4,C,201914BLUENE4C,2019,2019-09-07,0
15,NE,BLUE,4,C,201915BLUENE4C,2019,2019-09-07,0
16,NE,BLUE,4,C,201916BLUENE4C,2019,2019-09-07,0
17,NE,BLUE,4,C,201917BLUENE4C,2019,2019-09-07,0
18,NE,BLUE,4,C,201918BLUENE4C,2019,2019-09-07,0
19,NE,BLUE,4,C,201919BLUENE4C,2019,2019-09-07,0
20,NE,BLUE,4,C,201920BLUENE4C,2019,2019-09-07,0
21,NE,BLUE,4,C,201921BLUENE4C,2019,2019-09-07,0
22,NE,BLUE,4,C,201922BLUENE4C,2019,2019-09-07,0
23,NE,BLUE,4,C,201923BLUENE4C,2019,2019-09-07,0
24,NE,BLUE,4,C,201924BLUENE4C,2019,2019-09-07,0
25,NE,BLUE,4,C,201925BLUENE4C,2019,2019-09-07,0
26,NE,BLUE,4,C,201926BLUENE4C,2019,2019-09-07,0
27,NE,BLUE,4,C,201927BLUENE4C,2019,2019-09-07,0
28,NE,BLUE,4,C,201928BLUENE4C,2019,2019-09-07,0
29,NE,BLUE,4,C,201929BLUENE4C,2019,2019-09-07,0
1,SW,BLUE,4,C,20191BLUESW4C,2019,2019-09-07,0
2,SW,BLUE,4,C,20192BLUESW4C,2019,2019-09-07,0
3,SW,BLUE,4,C,20193BLUESW4C,2019,2019-09-07,0
4,SW,BLUE,4,C,20194BLUESW4C,2019,2019-09-07,0
5,SW,BLUE,4,C,20195BLUESW4C,2019,2019-09-07,0
6,SW,BLUE,4,C,20196BLUESW4C,2019,2019-09-07,0
7,SW,BLUE,4,C,20197BLUESW4C,2019,2019-09-07,0
8,SW,BLUE,4,C,20198BLUESW4C,2019,2019-09-07,0
9,SW,BLUE,4,C,20199BLUESW4C,2019,2019-09-07,0
10,SW,BLUE,4,C,201910BLUESW4C,2019,2019-09-07,0
11,SW,BLUE,4,C,201911BLUESW4C,2019,2019-09-07,0
12,SW,BLUE,4,C,201912BLUESW4C,2019,2019-09-07,0
13,SW,BLUE,4,C,201913BLUESW4C,2019,2019-09-07,0
14,SW,BLUE,4,C,201914BLUESW4C,2019,2019-09-07,0
15,SW,BLUE,4,C,201915BLUESW4C,2019,2019-09-07,0
16,SW,BLUE,4,C,201916BLUESW4C,2019,2019-09-07,0
17,SW,BLUE,4,C,201917BLUESW4C,2019,2019-09-07,0
18,SW,BLUE,4,C,201918BLUESW4C,2019,2019-09-07,0
19,SW,BLUE,4,C,201919BLUESW4C,2019,2019-09-07,0
20,SW,BLUE,4,C,201920BLUESW4C,2019,2019-09-07,0
21,SW,BLUE,4,C,201921BLUESW4C,2019,2019-09-07,0
22,SW,BLUE,4,C,201922BLUESW4C,2019,2019-09-07,0
23,SW,BLUE,4,C,201923BLUESW4C,2019,2019-09-07,0
24,SW,BLUE,4,C,201924BLUESW4C,2019,2019-09-07,0
25,SW,BLUE,4,C,201925BLUESW4C,2019,2019-09-07,0
26,SW,BLUE,4,C,201926BLUESW4C,2019,2019-09-07,0
27,SW,BLUE,4,C,201927BLUESW4C,2019,2019-09-07,0
28,SW,BLUE,4,C,201928BLUESW4C,2019,2019-09-07,0
29,SW,BLUE,4,C,201929BLUESW4C,2019,2019-09-07,0
30,SW,BLUE,4,C,201930BLUESW4C,2019,2019-09-07,0
1,NE,BLUE,4,D,20191BLUENE4D,2019,2019-09-07,0
2,NE,BLUE,4,D,20192BLUENE4D,2019,2019-09-07,0
3,NE,BLUE,4,D,20193BLUENE4D,2019,2019-09-07,0
4,NE,BLUE,4,D,20194BLUENE4D,2019,2019-09-07,0
5,NE,BLUE,4,D,20195BLUENE4D,2019,2019-09-07,0
6,NE,BLUE,4,D,20196BLUENE4D,2019,2019-09-07,0
7,NE,BLUE,4,D,20197BLUENE4D,2019,2019-09-07,0
8,NE,BLUE,4,D,20198BLUENE4D,2019,2019-09-07,0
9,NE,BLUE,4,D,20199BLUENE4D,2019,2019-09-07,0
10,NE,BLUE,4,D,201910BLUENE4D,2019,2019-09-07,0
11,NE,BLUE,4,D,201911BLUENE4D,2019,2019-09-07,0
12,NE,BLUE,4,D,201912BLUENE4D,2019,2019-09-07,0
13,NE,BLUE,4,D,201913BLUENE4D,2019,2019-09-07,0
14,NE,BLUE,4,D,201914BLUENE4D,2019,2019-09-07,0
15,NE,BLUE,4,D,201915BLUENE4D,2019,2019-09-07,0
16,NE,BLUE,4,D,201916BLUENE4D,2019,2019-09-07,0
17,NE,BLUE,4,D,201917BLUENE4D,2019,2019-09-07,0
18,NE,BLUE,4,D,201918BLUENE4D,2019,2019-09-07,0
19,NE,BLUE,4,D,201919BLUENE4D,2019,2019-09-07,0
20,NE,BLUE,4,D,201920BLUENE4D,2019,2019-09-07,0
21,NE,BLUE,4,D,201921BLUENE4D,2019,2019-09-07,0
22,NE,BLUE,4,D,201922BLUENE4D,2019,2019-09-07,0
23,NE,BLUE,4,D,201923BLUENE4D,2019,2019-09-07,0
24,NE,BLUE,4,D,201924BLUENE4D,2019,2019-09-07,0
25,NE,BLUE,4,D,201925BLUENE4D,2019,2019-09-07,0
26,NE,BLUE,4,D,201926BLUENE4D,2019,2019-09-07,0
27,NE,BLUE,4,D,201927BLUENE4D,2019,2019-09-07,0
28,NE,BLUE,4,D,201928BLUENE4D,2019,2019-09-07,0
29,NE,BLUE,4,D,201929BLUENE4D,2019,2019-09-07,0
30,NE,BLUE,4,D,201930BLUENE4D,2019,2019-09-07,0
1,SW,BLUE,4,D,20191BLUESW4D,2019,2019-09-07,0
2,SW,BLUE,4,D,20192BLUESW4D,2019,2019-09-07,0
3,SW,BLUE,4,D,20193BLUESW4D,2019,2019-09-07,0
4,SW,BLUE,4,D,20194BLUESW4D,2019,2019-09-07,0
5,SW,BLUE,4,D,20195BLUESW4D,2019,2019-09-07,0
6,SW,BLUE,4,D,20196BLUESW4D,2019,2019-09-07,0
7,SW,BLUE,4,D,20197BLUESW4D,2019,2019-09-07,0
8,SW,BLUE,4,D,20198BLUESW4D,2019,2019-09-07,0
9,SW,BLUE,4,D,20199BLUESW4D,2019,2019-09-07,0
10,SW,BLUE,4,D,201910BLUESW4D,2019,2019-09-07,0
11,SW,BLUE,4,D,201911BLUESW4D,2019,2019-09-07,0
12,SW,BLUE,4,D,201912BLUESW4D,2019,2019-09-07,0
14,SW,BLUE,4,D,201914BLUESW4D,2019,2019-09-07,0
15,SW,BLUE,4,D,201915BLUESW4D,2019,2019-09-07,0
16,SW,BLUE,4,D,201916BLUESW4D,2019,2019-09-07,0
17,SW,BLUE,4,D,201917BLUESW4D,2019,2019-09-07,0
18,SW,BLUE,4,D,201918BLUESW4D,2019,2019-09-07,0
19,SW,BLUE,4,D,201919BLUESW4D,2019,2019-09-07,0
20,SW,BLUE,4,D,201920BLUESW4D,2019,2019-09-07,0
21,SW,BLUE,4,D,201921BLUESW4D,2019,2019-09-07,0
22,SW,BLUE,4,D,201922BLUESW4D,2019,2019-09-07,0
23,SW,BLUE,4,D,201923BLUESW4D,2019,2019-09-07,0
24,SW,BLUE,4,D,201924BLUESW4D,2019,2019-09-07,0
25,SW,BLUE,4,D,201925BLUESW4D,2019,2019-09-07,0
26,SW,BLUE,4,D,201926BLUESW4D,2019,2019-09-07,0
27,SW,BLUE,4,D,201927BLUESW4D,2019,2019-09-07,0
28,SW,BLUE,4,D,201928BLUESW4D,2019,2019-09-07,0
29,SW,BLUE,4,D,201929BLUESW4D,2019,2019-09-07,0
30,SW,BLUE,4,D,201930BLUESW4D,2019,2019-09-07,0
1,NE,BLUE,4,E,20191BLUENE4E,2019,2019-09-07,0
2,NE,BLUE,4,E,20192BLUENE4E,2019,2019-09-07,0
3,NE,BLUE,4,E,20193BLUENE4E,2019,2019-09-07,0
4,NE,BLUE,4,E,20194BLUENE4E,2019,2019-09-07,0
5,NE,BLUE,4,E,20195BLUENE4E,2019,2019-09-07,0
6,NE,BLUE,4,E,20196BLUENE4E,2019,2019-09-07,0
7,NE,BLUE,4,E,20197BLUENE4E,2019,2019-09-07,0
8,NE,BLUE,4,E,20198BLUENE4E,2019,2019-09-07,0
9,NE,BLUE,4,E,20199BLUENE4E,2019,2019-09-07,0
10,NE,BLUE,4,E,201910BLUENE4E,2019,2019-09-07,0
11,NE,BLUE,4,E,201911BLUENE4E,2019,2019-09-07,0
12,NE,BLUE,4,E,201912BLUENE4E,2019,2019-09-07,0
13,NE,BLUE,4,E,201913BLUENE4E,2019,2019-09-07,0
14,NE,BLUE,4,E,201914BLUENE4E,2019,2019-09-07,0
15,NE,BLUE,4,E,201915BLUENE4E,2019,2019-09-07,0
16,NE,BLUE,4,E,201916BLUENE4E,2019,2019-09-07,0
17,NE,BLUE,4,E,201917BLUENE4E,2019,2019-09-07,0
18,NE,BLUE,4,E,201918BLUENE4E,2019,2019-09-07,0
19,NE,BLUE,4,E,201919BLUENE4E,2019,2019-09-07,0
20,NE,BLUE,4,E,201920BLUENE4E,2019,2019-09-07,0
21,NE,BLUE,4,E,201921BLUENE4E,2019,2019-09-07,0
22,NE,BLUE,4,E,201922BLUENE4E,2019,2019-09-07,0
23,NE,BLUE,4,E,201923BLUENE4E,2019,2019-09-07,0
24,NE,BLUE,4,E,201924BLUENE4E,2019,2019-09-07,0
25,NE,BLUE,4,E,201925BLUENE4E,2019,2019-09-07,0
26,NE,BLUE,4,E,201926BLUENE4E,2019,2019-09-07,0
27,NE,BLUE,4,E,201927BLUENE4E,2019,2019-09-07,0
28,NE,BLUE,4,E,201928BLUENE4E,2019,2019-09-07,0
29,NE,BLUE,4,E,201929BLUENE4E,2019,2019-09-07,0
30,NE,BLUE,4,E,201930BLUENE4E,2019,2019-09-07,0
1,SW,BLUE,4,E,20191BLUESW4E,2019,2019-09-07,0
2,SW,BLUE,4,E,20192BLUESW4E,2019,2019-09-07,0
3,SW,BLUE,4,E,20193BLUESW4E,2019,2019-09-07,0
4,SW,BLUE,4,E,20194BLUESW4E,2019,2019-09-07,0
5,SW,BLUE,4,E,20195BLUESW4E,2019,2019-09-07,0
6,SW,BLUE,4,E,20196BLUESW4E,2019,2019-09-07,0
8,SW,BLUE,4,E,20198BLUESW4E,2019,2019-09-07,0
9,SW,BLUE,4,E,20199BLUESW4E,2019,2019-09-07,0
10,SW,BLUE,4,E,201910BLUESW4E,2019,2019-09-07,0
11,SW,BLUE,4,E,201911BLUESW4E,2019,2019-09-07,0
12,SW,BLUE,4,E,201912BLUESW4E,2019,2019-09-07,0
13,SW,BLUE,4,E,201913BLUESW4E,2019,2019-09-07,0
14,SW,BLUE,4,E,201914BLUESW4E,2019,2019-09-07,0
15,SW,BLUE,4,E,201915BLUESW4E,2019,2019-09-07,0
16,SW,BLUE,4,E,201916BLUESW4E,2019,2019-09-07,0
17,SW,BLUE,4,E,201917BLUESW4E,2019,2019-09-07,0
18,SW,BLUE,4,E,201918BLUESW4E,2019,2019-09-07,0
19,SW,BLUE,4,E,201919BLUESW4E,2019,2019-09-07,0
20,SW,BLUE,4,E,201920BLUESW4E,2019,2019-09-07,0
21,SW,BLUE,4,E,201921BLUESW4E,2019,2019-09-07,0
22,SW,BLUE,4,E,201922BLUESW4E,2019,2019-09-07,0
23,SW,BLUE,4,E,201923BLUESW4E,2019,2019-09-07,0
24,SW,BLUE,4,E,201924BLUESW4E,2019,2019-09-07,0
25,SW,BLUE,4,E,201925BLUESW4E,2019,2019-09-07,0
26,SW,BLUE,4,E,201926BLUESW4E,2019,2019-09-07,0
27,SW,BLUE,4,E,201927BLUESW4E,2019,2019-09-07,0
28,SW,BLUE,4,E,201928BLUESW4E,2019,2019-09-07,0
29,SW,BLUE,4,E,201929BLUESW4E,2019,2019-09-07,0
30,SW,BLUE,4,E,201930BLUESW4E,2019,2019-09-07,0
1,NE,BLUE,4,F,20191BLUENE4F,2019,2019-09-07,0
2,NE,BLUE,4,F,20192BLUENE4F,2019,2019-09-07,0
3,NE,BLUE,4,F,20193BLUENE4F,2019,2019-09-07,0
4,NE,BLUE,4,F,20194BLUENE4F,2019,2019-09-07,0
5,NE,BLUE,4,F,20195BLUENE4F,2019,2019-09-07,0
6,NE,BLUE,4,F,20196BLUENE4F,2019,2019-09-07,0
7,NE,BLUE,4,F,20197BLUENE4F,2019,2019-09-07,0
8,NE,BLUE,4,F,20198BLUENE4F,2019,2019-09-07,0
9,NE,BLUE,4,F,20199BLUENE4F,2019,2019-09-07,0
10,NE,BLUE,4,F,201910BLUENE4F,2019,2019-09-07,0
11,NE,BLUE,4,F,201911BLUENE4F,2019,2019-09-07,0
12,NE,BLUE,4,F,201912BLUENE4F,2019,2019-09-07,0
13,NE,BLUE,4,F,201913BLUENE4F,2019,2019-09-07,0
14,NE,BLUE,4,F,201914BLUENE4F,2019,2019-09-07,0
15,NE,BLUE,4,F,201915BLUENE4F,2019,2019-09-07,0
16,NE,BLUE,4,F,201916BLUENE4F,2019,2019-09-07,0
17,NE,BLUE,4,F,201917BLUENE4F,2019,2019-09-07,0
18,NE,BLUE,4,F,201918BLUENE4F,2019,2019-09-07,0
19,NE,BLUE,4,F,201919BLUENE4F,2019,2019-09-07,0
20,NE,BLUE,4,F,201920BLUENE4F,2019,2019-09-07,0
21,NE,BLUE,4,F,201921BLUENE4F,2019,2019-09-07,0
22,NE,BLUE,4,F,201922BLUENE4F,2019,2019-09-07,0
23,NE,BLUE,4,F,201923BLUENE4F,2019,2019-09-07,0
24,NE,BLUE,4,F,201924BLUENE4F,2019,2019-09-07,0
25,NE,BLUE,4,F,201925BLUENE4F,2019,2019-09-07,0
26,NE,BLUE,4,F,201926BLUENE4F,2019,2019-09-07,0
27,NE,BLUE,4,F,201927BLUENE4F,2019,2019-09-07,0
28,NE,BLUE,4,F,201928BLUENE4F,2019,2019-09-07,0
29,NE,BLUE,4,F,201929BLUENE4F,2019,2019-09-07,0
30,NE,BLUE,4,F,201930BLUENE4F,2019,2019-09-07,0
1,SW,BLUE,4,F,20191BLUESW4F,2019,2019-09-07,0
2,SW,BLUE,4,F,20192BLUESW4F,2019,2019-09-07,0
3,SW,BLUE,4,F,20193BLUESW4F,2019,2019-09-07,0
5,SW,BLUE,4,F,20195BLUESW4F,2019,2019-09-07,0
6,SW,BLUE,4,F,20196BLUESW4F,2019,2019-09-07,0
7,SW,BLUE,4,F,20197BLUESW4F,2019,2019-09-07,0
8,SW,BLUE,4,F,20198BLUESW4F,2019,2019-09-07,0
9,SW,BLUE,4,F,20199BLUESW4F,2019,2019-09-07,0
10,SW,BLUE,4,F,201910BLUESW4F,2019,2019-09-07,0
11,SW,BLUE,4,F,201911BLUESW4F,2019,2019-09-07,0
12,SW,BLUE,4,F,201912BLUESW4F,2019,2019-09-07,0
13,SW,BLUE,4,F,201913BLUESW4F,2019,2019-09-07,0
14,SW,BLUE,4,F,201914BLUESW4F,2019,2019-09-07,0
15,SW,BLUE,4,F,201915BLUESW4F,2019,2019-09-07,0
16,SW,BLUE,4,F,201916BLUESW4F,2019,2019-09-07,0
18,SW,BLUE,4,F,201918BLUESW4F,2019,2019-09-07,0
19,SW,BLUE,4,F,201919BLUESW4F,2019,2019-09-07,0
20,SW,BLUE,4,F,201920BLUESW4F,2019,2019-09-07,0
21,SW,BLUE,4,F,201921BLUESW4F,2019,2019-09-07,0
22,SW,BLUE,4,F,201922BLUESW4F,2019,2019-09-07,0
23,SW,BLUE,4,F,201923BLUESW4F,2019,2019-09-07,0
24,SW,BLUE,4,F,201924BLUESW4F,2019,2019-09-07,0
25,SW,BLUE,4,F,201925BLUESW4F,2019,2019-09-07,0
26,SW,BLUE,4,F,201926BLUESW4F,2019,2019-09-07,0
27,SW,BLUE,4,F,201927BLUESW4F,2019,2019-09-07,0
28,SW,BLUE,4,F,201928BLUESW4F,2019,2019-09-07,0
29,SW,BLUE,4,F,201929BLUESW4F,2019,2019-09-07,0
30,SW,BLUE,4,F,201930BLUESW4F,2019,2019-09-07,0
1,NE,BLUE,4,G,20191BLUENE4G,2019,2019-09-07,0
2,NE,BLUE,4,G,20192BLUENE4G,2019,2019-09-07,0
3,NE,BLUE,4,G,20193BLUENE4G,2019,2019-09-07,0
4,NE,BLUE,4,G,20194BLUENE4G,2019,2019-09-07,0
5,NE,BLUE,4,G,20195BLUENE4G,2019,2019-09-07,0
6,NE,BLUE,4,G,20196BLUENE4G,2019,2019-09-07,0
7,NE,BLUE,4,G,20197BLUENE4G,2019,2019-09-07,0
8,NE,BLUE,4,G,20198BLUENE4G,2019,2019-09-07,0
9,NE,BLUE,4,G,20199BLUENE4G,2019,2019-09-07,0
10,NE,BLUE,4,G,201910BLUENE4G,2019,2019-09-07,0
11,NE,BLUE,4,G,201911BLUENE4G,2019,2019-09-07,0
12,NE,BLUE,4,G,201912BLUENE4G,2019,2019-09-07,0
13,NE,BLUE,4,G,201913BLUENE4G,2019,2019-09-07,0
14,NE,BLUE,4,G,201914BLUENE4G,2019,2019-09-07,0
15,NE,BLUE,4,G,201915BLUENE4G,2019,2019-09-07,0
16,NE,BLUE,4,G,201916BLUENE4G,2019,2019-09-07,0
17,NE,BLUE,4,G,201917BLUENE4G,2019,2019-09-07,0
18,NE,BLUE,4,G,201918BLUENE4G,2019,2019-09-07,0
19,NE,BLUE,4,G,201919BLUENE4G,2019,2019-09-07,0
20,NE,BLUE,4,G,201920BLUENE4G,2019,2019-09-07,0
21,NE,BLUE,4,G,201921BLUENE4G,2019,2019-09-07,0
22,NE,BLUE,4,G,201922BLUENE4G,2019,2019-09-07,0
23,NE,BLUE,4,G,201923BLUENE4G,2019,2019-09-07,0
24,NE,BLUE,4,G,201924BLUENE4G,2019,2019-09-07,0
25,NE,BLUE,4,G,201925BLUENE4G,2019,2019-09-07,0
26,NE,BLUE,4,G,201926BLUENE4G,2019,2019-09-07,0
27,NE,BLUE,4,G,201927BLUENE4G,2019,2019-09-07,0
28,NE,BLUE,4,G,201928BLUENE4G,2019,2019-09-07,0
29,NE,BLUE,4,G,201929BLUENE4G,2019,2019-09-07,0
30,NE,BLUE,4,G,201930BLUENE4G,2019,2019-09-07,0
1,SW,BLUE,4,G,20191BLUESW4G,2019,2019-09-07,0
2,SW,BLUE,4,G,20192BLUESW4G,2019,2019-09-07,0
3,SW,BLUE,4,G,20193BLUESW4G,2019,2019-09-07,0
4,SW,BLUE,4,G,20194BLUESW4G,2019,2019-09-07,0
5,SW,BLUE,4,G,20195BLUESW4G,2019,2019-09-07,0
6,SW,BLUE,4,G,20196BLUESW4G,2019,2019-09-07,0
7,SW,BLUE,4,G,20197BLUESW4G,2019,2019-09-07,0
8,SW,BLUE,4,G,20198BLUESW4G,2019,2019-09-07,0
9,SW,BLUE,4,G,20199BLUESW4G,2019,2019-09-07,0
10,SW,BLUE,4,G,201910BLUESW4G,2019,2019-09-07,0
11,SW,BLUE,4,G,201911BLUESW4G,2019,2019-09-07,0
12,SW,BLUE,4,G,201912BLUESW4G,2019,2019-09-07,0
13,SW,BLUE,4,G,201913BLUESW4G,2019,2019-09-07,0
14,SW,BLUE,4,G,201914BLUESW4G,2019,2019-09-07,0
15,SW,BLUE,4,G,201915BLUESW4G,2019,2019-09-07,0
16,SW,BLUE,4,G,201916BLUESW4G,2019,2019-09-07,0
18,SW,BLUE,4,G,201918BLUESW4G,2019,2019-09-07,0
19,SW,BLUE,4,G,201919BLUESW4G,2019,2019-09-07,0
20,SW,BLUE,4,G,201920BLUESW4G,2019,2019-09-07,0
21,SW,BLUE,4,G,201921BLUESW4G,2019,2019-09-07,0
22,SW,BLUE,4,G,201922BLUESW4G,2019,2019-09-07,0
23,SW,BLUE,4,G,201923BLUESW4G,2019,2019-09-07,0
24,SW,BLUE,4,G,201924BLUESW4G,2019,2019-09-07,0
25,SW,BLUE,4,G,201925BLUESW4G,2019,2019-09-07,0
26,SW,BLUE,4,G,201926BLUESW4G,2019,2019-09-07,0
27,SW,BLUE,4,G,201927BLUESW4G,2019,2019-09-07,0
28,SW,BLUE,4,G,201928BLUESW4G,2019,2019-09-07,0
29,SW,BLUE,4,G,201929BLUESW4G,2019,2019-09-07,0
30,SW,BLUE,4,G,201930BLUESW4G,2019,2019-09-07,0
1,NE,BLUE,4,H,20191BLUENE4H,2019,2019-09-07,0
2,NE,BLUE,4,H,20192BLUENE4H,2019,2019-09-07,0
3,NE,BLUE,4,H,20193BLUENE4H,2019,2019-09-07,0
4,NE,BLUE,4,H,20194BLUENE4H,2019,2019-09-07,0
5,NE,BLUE,4,H,20195BLUENE4H,2019,2019-09-07,0
6,NE,BLUE,4,H,20196BLUENE4H,2019,2019-09-07,0
7,NE,BLUE,4,H,20197BLUENE4H,2019,2019-09-07,0
8,NE,BLUE,4,H,20198BLUENE4H,2019,2019-09-07,0
9,NE,BLUE,4,H,20199BLUENE4H,2019,2019-09-07,0
10,NE,BLUE,4,H,201910BLUENE4H,2019,2019-09-07,0
11,NE,BLUE,4,H,201911BLUENE4H,2019,2019-09-07,0
12,NE,BLUE,4,H,201912BLUENE4H,2019,2019-09-07,0
13,NE,BLUE,4,H,201913BLUENE4H,2019,2019-09-07,0
14,NE,BLUE,4,H,201914BLUENE4H,2019,2019-09-07,0
15,NE,BLUE,4,H,201915BLUENE4H,2019,2019-09-07,0
16,NE,BLUE,4,H,201916BLUENE4H,2019,2019-09-07,0
17,NE,BLUE,4,H,201917BLUENE4H,2019,2019-09-07,0
18,NE,BLUE,4,H,201918BLUENE4H,2019,2019-09-07,0
19,NE,BLUE,4,H,201919BLUENE4H,2019,2019-09-07,0
20,NE,BLUE,4,H,201920BLUENE4H,2019,2019-09-07,0
21,NE,BLUE,4,H,201921BLUENE4H,2019,2019-09-07,0
22,NE,BLUE,4,H,201922BLUENE4H,2019,2019-09-07,0
23,NE,BLUE,4,H,201923BLUENE4H,2019,2019-09-07,0
24,NE,BLUE,4,H,201924BLUENE4H,2019,2019-09-07,0
25,NE,BLUE,4,H,201925BLUENE4H,2019,2019-09-07,0
26,NE,BLUE,4,H,201926BLUENE4H,2019,2019-09-07,0
27,NE,BLUE,4,H,201927BLUENE4H,2019,2019-09-07,0
28,NE,BLUE,4,H,201928BLUENE4H,2019,2019-09-07,0
29,NE,BLUE,4,H,201929BLUENE4H,2019,2019-09-07,0
30,NE,BLUE,4,H,201930BLUENE4H,2019,2019-09-07,0
1,SW,BLUE,4,H,20191BLUESW4H,2019,2019-09-07,0
2,SW,BLUE,4,H,20192BLUESW4H,2019,2019-09-07,0
3,SW,BLUE,4,H,20193BLUESW4H,2019,2019-09-07,0
4,SW,BLUE,4,H,20194BLUESW4H,2019,2019-09-07,0
5,SW,BLUE,4,H,20195BLUESW4H,2019,2019-09-07,0
6,SW,BLUE,4,H,20196BLUESW4H,2019,2019-09-07,0
8,SW,BLUE,4,H,20198BLUESW4H,2019,2019-09-07,0
9,SW,BLUE,4,H,20199BLUESW4H,2019,2019-09-07,0
10,SW,BLUE,4,H,201910BLUESW4H,2019,2019-09-07,0
11,SW,BLUE,4,H,201911BLUESW4H,2019,2019-09-07,0
12,SW,BLUE,4,H,201912BLUESW4H,2019,2019-09-07,0
13,SW,BLUE,4,H,201913BLUESW4H,2019,2019-09-07,0
14,SW,BLUE,4,H,201914BLUESW4H,2019,2019-09-07,0
15,SW,BLUE,4,H,201915BLUESW4H,2019,2019-09-07,0
16,SW,BLUE,4,H,201916BLUESW4H,2019,2019-09-07,0
18,SW,BLUE,4,H,201918BLUESW4H,2019,2019-09-07,0
19,SW,BLUE,4,H,201919BLUESW4H,2019,2019-09-07,0
20,SW,BLUE,4,H,201920BLUESW4H,2019,2019-09-07,0
21,SW,BLUE,4,H,201921BLUESW4H,2019,2019-09-07,0
22,SW,BLUE,4,H,201922BLUESW4H,2019,2019-09-07,0
23,SW,BLUE,4,H,201923BLUESW4H,2019,2019-09-07,0
24,SW,BLUE,4,H,201924BLUESW4H,2019,2019-09-07,0
25,SW,BLUE,4,H,201925BLUESW4H,2019,2019-09-07,0
26,SW,BLUE,4,H,201926BLUESW4H,2019,2019-09-07,0
27,SW,BLUE,4,H,201927BLUESW4H,2019,2019-09-07,0
28,SW,BLUE,4,H,201928BLUESW4H,2019,2019-09-07,0
29,SW,BLUE,4,H,201929BLUESW4H,2019,2019-09-07,0
30,SW,BLUE,4,H,201930BLUESW4H,2019,2019-09-07,0
1,NE,BLUE,4,I,20191BLUENE4I,2019,2019-09-07,0
2,NE,BLUE,4,I,20192BLUENE4I,2019,2019-09-07,0
3,NE,BLUE,4,I,20193BLUENE4I,2019,2019-09-07,0
4,NE,BLUE,4,I,20194BLUENE4I,2019,2019-09-07,0
5,NE,BLUE,4,I,20195BLUENE4I,2019,2019-09-07,0
6,NE,BLUE,4,I,20196BLUENE4I,2019,2019-09-07,0
7,NE,BLUE,4,I,20197BLUENE4I,2019,2019-09-07,0
8,NE,BLUE,4,I,20198BLUENE4I,2019,2019-09-07,0
9,NE,BLUE,4,I,20199BLUENE4I,2019,2019-09-07,0
10,NE,BLUE,4,I,201910BLUENE4I,2019,2019-09-07,0
11,NE,BLUE,4,I,201911BLUENE4I,2019,2019-09-07,0
12,NE,BLUE,4,I,201912BLUENE4I,2019,2019-09-07,0
13,NE,BLUE,4,I,201913BLUENE4I,2019,2019-09-07,0
14,NE,BLUE,4,I,201914BLUENE4I,2019,2019-09-07,0
15,NE,BLUE,4,I,201915BLUENE4I,2019,2019-09-07,0
16,NE,BLUE,4,I,201916BLUENE4I,2019,2019-09-07,0
17,NE,BLUE,4,I,201917BLUENE4I,2019,2019-09-07,0
18,NE,BLUE,4,I,201918BLUENE4I,2019,2019-09-07,0
19,NE,BLUE,4,I,201919BLUENE4I,2019,2019-09-07,0
20,NE,BLUE,4,I,201920BLUENE4I,2019,2019-09-07,0
21,NE,BLUE,4,I,201921BLUENE4I,2019,2019-09-07,0
22,NE,BLUE,4,I,201922BLUENE4I,2019,2019-09-07,0
23,NE,BLUE,4,I,201923BLUENE4I,2019,2019-09-07,0
24,NE,BLUE,4,I,201924BLUENE4I,2019,2019-09-07,0
25,NE,BLUE,4,I,201925BLUENE4I,2019,2019-09-07,0
